ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,IDADE,COMPUTADOR,MORA_MÃE,MORA_PAI,REUNIÕES_ESCOLARES,USO_TEMPO_TELAS,AFAZERES_DOM,BIBLIOTECA
2017,1,13,1302504,2,3,1,228.8033,190.190387,B,C,C,A,B,B,B,D,A,C
2017,3,35,3556206,2,3,1,220.628822,198.022355,A,B,C,B,A,A,A,A,B,A
2017,3,31,3131307,2,3,1,263.160347,252.563374,A,A,F,A,B,A,A,B,C,B
2017,3,31,3106200,1,3,1,227.295064,279.276665,A,A,C,C,A,B,A,D,E,B
2017,2,26,2611606,1,3,1,175.19856,250.511399,A,B,E,D,A,A,B,B,B,B
2017,3,35,3550308,1,3,1,220.477756,186.350975,B,A,D,C,A,B,A,C,A,A
2017,3,35,3538006,2,3,1,244.81591,260.055573,A,B,C,B,A,C,B,B,B,C
2017,2,21,2111763,2,3,2,158.826741,168.141758,B,C,B,A,A,A, ,A, ,A
2017,3,31,3164407,2,3,2,235.262556,214.047915,B,A,C,A,A,A,A,A,E,B
2017,3,35,3514403,2,3,1,231.791399,245.316599,B,A, ,B,A,A,A,D,A,A
2017,3,31,3123809,2,3,1,299.596563,268.983758,A,C,D,B,A,A,B,D,A,C
2017,2,26,2602209,2,3,1,197.876751,135.94487,B,F,G,A,A,A,B,C,E,B
2017,3,31,3112703,2,2,1,268.744225,229.566532,B,A,D,B,A,B,A,D,A,B
2017,3,31,3107901,2,2,1,239.809742,192.152655,B,F,D,B,A,B,A,D,A,A
2017,4,43,4305108,2,3,1,267.036992,275.475316,B,A,D,B,A,A,C,B,B,A
2017,1,15,1504208,2,3,1,202.678523,178.818757,B,C,C,A,A,A,A,E,E,C
2017,3,33,3304557,1,3,1,281.969276,272.530126,A,C,D,B,A,B,B,A,E,C
2017,3,33,3304524,2,3,2,156.212781,245.270599,A,B,F,A,A,B,A,D,E,C
2017,4,41,4104808,2,3,1,275.247501,264.022308,B,F,C,B,A,A,B,B,A,B
2017,3,33,3305505,2,3,1,188.268909,198.223065,A,B,F,A,A,C,C,C,C,B
2017,1,15,1501402,1,3,1,181.280316,176.633982,B,C,E,B,A,A,A,B,A,C
2017,2,21,2100204,2,3,2,157.793244,141.962965,A,A,C,A,A,B,A,A,D,A
2017,1,15,1501709,2,3,2,145.294709,187.797916,A,A, ,A,A,A,B,D,B,B
2017,4,41,4108304,2,3,1,231.312031,244.964086,B,B,E,A,A,A,B,D,B,B
2017,3,35,3550308,1,2,1,329.610766,308.588614,B,A,D,B,A,B,A,D,E,A
2017,3,31,3170107,2,2,1,251.724783,300.689296,A,C,D,B,A,B,A,B,B,A
2017,3,35,3509502,2,3,1,255.423531,231.442558,A,C,C,E,A,A,A,D,B,C
2017,3,35,3548500,2,3,1,165.143746,201.466161,A,A,C,B,A,A,A,A,A,B
2017,3,35,3505708,2,3,1,258.274337,283.701717,A,A,C,B,A,A,A,D,E,B
2017,4,41,4122206,2,3,2,212.998336,219.653077,B,A,C,A,A,A,B,B,C,B
2017,3,33,3304557,1,3,1,221.984725,309.348526,A,A,D,A,A,A,A,B,E,B
2017,2,22,2203909,2,3,1,182.720897,198.689821,A,C,E,A,A,A,C,C,A,B
2017,3,35,3546702,2,3,1,228.501223,261.865423,A,A,D,B,A,A,A,D,E,A
2017,2,27,2704708,2,3,1,175.912735,136.830484,B,F,E,A,A,C,B,C,A,B
2017,5,52,5215231,2,3,1,226.15072,187.375537,B,B,C,A,C,B,A,C,A,B
2017,2,21,2111250,2,3,2,107.795742,154.337359,A,F,E, ,A,A,C,A,D,A
2017,5,51,5103403,1,2,1,181.360367,163.787969,B,C,E,B,A,C,A,C,C,C
2017,3,35,3550308,1,3,1,168.148978,173.886874,A,C,C,B,A,A,A,B,A,A
2017,3,35,3506508,2,3,1,265.016608,242.08524,B,C,C,C,A,A,C,E,E,B
2017,3,35,3557105,2,3,1,181.183793,230.311968,B,C,D,A,A,B,C,C,B,A
2017,2,21,2108256,2,3,1,177.855823,149.739656,B,F,C,A,A,A,A,A,B,A
2017,5,51,5107776,2,2,1,169.919348,198.809487,A,C,C,B,A,A,A,A,B,A
2017,2,26,2612208,2,3,1,220.43291,208.020654,A,A,C,B,A,C,A,C,E,B
2017,4,43,4321501,2,2,1,239.370482,235.993926,A,A,D,A,B,C,A,D,A,A
2017,3,31,3169406,2,3,1,258.88648,278.361093,A,C,D,B,A,C,C,B,A,B
2017,4,41,4126355,2,3,1,269.250974,284.199885,A,A,B,B,A,B,B,A,A,A
2017,4,41,4105508,2,3,1,238.704899,267.752058,A,F,D,A,B,A,C,D,E,C
2017,3,35,3550308,1,3,1,169.086943,258.1957,A,A,C,B,A,A,B,A,E,A
2017,2,24,2414159,2,3,2,182.695003,155.198157,A,F,D,A,A,A,A,A,C,A
2017,2,29,2928000,2,3,1,120.090487,173.895538,A,E,D,A,A,B,A,D,C,B
2017,3,35,3505708,2,3,1,216.2846,203.162325,A,C,D,B,A,B,B,A,A,C
2017,4,41,4108403,2,3,1,250.869955,246.3107,A,B,C,B,A,A,A,E,B,A
2017,1,12,1200427,2,3,1,205.009909,190.973271,B,C,C,B,A,A,A,A,A,C
2017,4,41,4103701,2,3,1,278.028944,283.66181,B,C,C,C,A,A,A,D,A,A
2017,4,41,4115200,2,3,1,251.662638,286.29881,A,C,B,E,B,A,B,B,B,A
2017,2,26,2600104,2,3,1,291.200886,271.633557,A,A,C,A,A,A,A,D,A,B
2017,3,35,3548500,2,3,1,172.10077,201.28384,A,A,E,A,B,B,A,D,E,B
2017,5,51,5106158,2,3,2,244.788529,194.126492,B,C,D,A,A,C,A,C,B,B
2017,4,42,4203907,2,3,1,327.107599,310.991649,A,A,D,A,A,C,A,B,D,A
2017,1,13,1302603,1,2,1,228.671517,230.179727,A,C,C, ,A,A,A,D,A,B
2017,2,26,2612208,2,3,1,198.646791,207.830453,B,C,C,B,A,A,A,C,A,C
2017,1,12,1200401,1,2,1,224.603092,213.953513,B,B,D,A,A,B,A,D,A,B
2017,3,31,3119906,2,3,1,302.257462,252.918458,A,A,D, ,A,A,B,D, ,B
2017,4,41,4117909,2,3,1,318.224896,294.328078,A,A,C,B,A,A,A,B,A,B
2017,3,31,3145208,2,3,1,250.40381,254.11053,B,C,C,A,A,B,A,E,B,B
2017,2,26,2611507,2,3,1,219.595161,189.888009,A,A,C,B,A,A,A,A,E,B
2017,4,41,4100400,2,3,1,302.529403,234.11259,B,C,C,B,A,A,A,B,B,A
2017,4,43,4304606,2,2,1,157.692754,154.822504,A,B,D,B,A,B,A,D,B,C
2017,2,26,2607653,2,3,1,133.964814,132.330034,B, ,E,A,B,B,C,C,B,C
2017,2,26,2605806,2,3,1,217.425914,222.651757,B,E,C,B,A,B, ,A,A,A
2017,1,13,1300508,2,3,2,144.642403,168.204413,A,B,E,C, ,A,B,E,B,B
2017,4,43,4304663,2,3,1,275.078088,322.594393,A,C,D,C,A,A,A,B,A,C
2017,3,35,3522307,2,3,1,216.345864,255.112288,A,A,D,B,A,A,A,A,A,B
2017,3,35,3518800,2,3,1,332.323729,258.16596500000003,B,C,D,A,A,A,A,C,B,C
2017,3,35,3523107,2,3,1,149.184466,174.359444,A,F,D,B,A,A,C,D,A,C
2017,2,26,2609402,2,3,1,215.497537,234.057369,B,F,C,B,A,A,A,A,A,B
2017,3,35,3534401,2,3,1,294.783111,254.718862,B,C,C,C,A,C,B,C,B,B
2017,5,51,5103502,2,2,1,136.992745,181.421551,B,A,C,D,A,A,B,D,D,A
2017,4,43,4304408,2,2,1,244.156663,274.737929,B,C,C,B,A,B,A,C,D,B
2017,2,29,2909901,2,3,1,227.48756,214.978019,B,F,E,B,B,B,C,B,C,C
2017,3,35,3518800,2,2,1,200.506467,203.615109,A,F,C,B,A,A,B,C,A,A
2017,2,25,2515302,2,3,1,169.963148,211.094062,A,F,E,A,A,A, ,D,C,A
2017,1,17,1721000,1,3,1,252.96477,275.119226,A,C,B,D,A,A,A,A,A,B
2017,2,29,2933307,2,3,1,321.640024,258.963772,B,A,C,A,A,A,A,E,C,C
2017,3,32,3203106,2,2,1,235.857895,212.990991,B,C,D,A,A,B,A,A,E,C
2017,2,29,2900801,2,3,2,224.067419,293.395738,A,B,D,B,A,A,C,D,A,A
2017,3,33,3304557,1,3,1,232.604852,248.153805,B,B,C,B,A,B,A,B,D,B
2017,3,35,3509700,2,3,1,260.478127,348.883126,A,C,D,C,A,A,A,D,E,C
2017,4,42,4203006,2,3,1,233.764016,214.190664,B,C,C,A,C,A,A,A,B,A
2017,3,31,3156908,2,3,2,280.013407,316.65941,A,C,C,B,A,B,B,D,E,B
2017,5,52,5212501,2,3,1,176.587133,205.236043,B,C,E,B,A,A,C,B,E,B
2017,4,41,4127106,2,3,1,151.254709,166.21934099999999,B,B,C,A,A,B,A, ,A,C
2017,3,31,3152006,2,2,1,320.236465,296.198347,B,C,C,C,A,A,A,B,A,A
2017,3,35,3550308,1,2,1,279.976384,269.061224,B,A,D,B,A,A,A,D,A,A
2017,2,29,2931350,2,3,1,156.152068,226.991181,B,C,C,A,A,A,A,C,C,C
2017,4,41,4115200,2,3,1,247.084435,255.190817,B,C,B,B,A,B,A,B,B,B
2017,4,43,4314704,2,2,1,244.581708,284.509696,A,A,C,A,A,A,A,E,A,C
2017,2,27,2708709,2,3,2,217.42057,185.862644,A,F,C,B,A,A,B,D,B,A
2017,2,29,2933307,2,3,1,238.348445,207.841631,B,C,D,A,A,B,C,A,A,A
2017,3,35,3550308,1,2,1,140.57486,175.63541,A,A,E,D,A,A,A,B,A,B
2017,4,41,4106902,1,3,1,203.62668,248.236414,A,A,C,D,A,B,A,D,A,C
2017,3,35,3552809,2,3,1,195.70161,261.363677,B,A,D,A,A,A, ,D,A,C
2017,4,42,4202008,2,3,1,324.062699,271.843097,B,A,C,C,A,B,B,B,B,B
2017,3,35,3531308,2,3,1,181.198613,223.066086,A,C,D,A,A,A,B,E,E,B
2017,2,26,2610707,2,3,1,220.484533,183.520755,B,C,E,A,A,B,A,B,A,C
2017,2,24,2406403,2,2,1,178.840396,232.338903,A,C,F,B,A,A,A,A,B,B
2017,2,23,2305308,2,3,1,261.123325,233.766952,A,A,C,B,A,A,A,C,A,C
2017,3,35,3550308,1,3,1,259.550906,227.68637,B,A,C,A,A,A,A,D,A,A
2017,5,51,5105259,2,3,1,275.997211,258.428324,B,E,D,A,A,C,A,C,C,B
2017,3,31,3109006,2,3,2,259.933805,263.455336,B,A,D,B,A,A,A,B,B,B
2017,4,42,4205407,1,3,1,248.933478,306.717283,A,A,D,C,A,A,B,C,B,A
2017,3,31,3136702,2,3,1,182.39221,186.025402,A,B,D,B,A,B,C, , ,B
2017,3,33,3301900,2,3,1,247.662639,236.438941,B,C,D,A,A,B,C,A,B,A
2017,4,43,4307708,2,3,1,279.201166,261.628439,B,A,D,A,A,A,C,A,A,C
2017,3,35,3550308,1,2,1,275.66588,252.92919,B,C,C,B,A,A,A,D,A,B
2017,1,15,1502707,2,2,1,150.765149,167.234905,A,A,H,A,A,B,B,A,E,C
2017,3,35,3536208,2,3,1,290.871758,271.566151,B,A,D,B,A,A,A,B,E,B
2017,3,35,3511409,2,3,1,279.976384,265.00959,B,F,D,B,A,A,A,C,E,C
2017,3,35,3554102,2,3,1,181.191175,188.490813,B,E,C,C,A,A,A,B,C,B
2017,5,51,5103403,1,3,1,160.198896,178.82485,B,C,C,A,A,B,B,B,A,A
2017,4,43,4320008,2,3,1,220.469382,235.664161,A,C,H,C,A,A,C,E,C,C
2017,3,35,3550308,1,3,1,225.939216,253.012357,A,A,D,B,A,A,A,A,A,A
2017,4,41,4119954,2,3,1,185.257561,219.671522,A,A,D,C,A,A,B,D,E,C
2017,4,42,4210100,2,2,1,245.00736,277.204513,B,A,D,B,A,A,B,B,B,C
2017,1,13,1303809,2,2,1,242.993202,247.351862,A,A,D,B, ,B,A,B,A,C
2017,3,35,3523800,2,2,1,193.082086,212.59382,A,F,D,A,A,B,B,B,A,B
2017,3,31,3136702,2,2,1,142.787465,123.369264,A,B, , , ,B,C,D,A,B
2017,3,33,3300209,2,3,1,172.417061,239.806062,B,A,E,D,A,A,B,B,A,C
2017,4,43,4318002,2,2,1,296.017698,225.329558,A,C,G,A,B,A,A,D,E,C
2017,2,24,2402600,2,3,2,237.270984,232.243998,B,C,D,A,A,A,B,A,A,B
2017,3,35,3535606,2,3,1,228.921971,209.212502,A,C,D,A,A,A,B,A,A,B
2017,3,35,3551009,2,3,1,246.655588,218.147114,B,E,D,B,A,A,A,D,A,C
2017,2,26,2600609,2,3,2,169.207432,197.350473,A,C,D,A,A,B,A,D,D,A
2017,3,35,3509502,2,2,1,266.771607,325.107983,A,A,D,B,A,A,B,C,B,B
2017,4,42,4208450,2,3,1,119.367772,145.610275,A,D,D,B,A,C,A,D, ,A
2017,2,27,2708006,2,3,2,173.650381,131.068936,A,C,D,A,A,A,A,E,A,A
2017,3,35,3515509,2,3,1,225.425581,260.061386,B,F,C,A,A,A,A,B,A,B
2017,2,21,2112209,2,3,1,225.647332,244.149176,A,B,C,A,C,A,C,B,C,B
2017,3,31,3157807,2,3,1,147.840353,237.308681,A,C,E,A,A,A,B,D,E,B
2017,3,35,3554805,2,3,1,160.61744,178.931995,A, ,D,A,A,B,B,D,A,A
2017,1,15,1500800,2,3,1,185.806181,197.466226,A,C,C,A,A,B,A,A,A,C
2017,2,21,2111706,2,3,2,173.784589,156.164255,A,C,F,A,A,A,A,A,C,B
2017,4,43,4317608,2,2,1,221.17028,262.233194,B,A,D,A,A,A,A,B,D,A
2017,5,53,5300108,1,2,1,208.753393,197.808958,A,B,D,B,A,A,A,A,E,C
2017,2,29,2910800,2,2,1,252.582532,201.410548,A,A,D,A,A,A,C,D,C,C
2017,3,31,3104007,2,3,1,227.486293,255.989742,A,C,C,A,A, ,A,A,A,A
2017,3,35,3526902,2,3,1,275.460932,261.100424,B,C,D,B,A,A,A,D,A,A
2017,1,17,1720200,2,3,1,205.373745,219.67141,A,C,C,A, ,C,B,B,A,B
2017,2,21,2100055,2,3,1,177.76536,169.77264,B,C,D,A,A,A,C,A,C,C
2017,3,35,3543402,2,3,1,287.331018,255.723079,B,A,D,B,A,A,A,B,A,A
2017,5,51,5107008,2,2,1,152.105736,167.09182,B,B,D,C,A,A,B,D,D,A
2017,1,13,1302603,1,3,1,143.458943,181.636457,B,C,D,B,A,A,C,D,D,A
2017,4,42,4218251,2,3,1,248.615259,228.357134,B,C,C,B,C,B,C,B,C,B
2017,2,24,2402303,2,3,1,212.543761,188.312125,A,B,C,A,A,B,B,B,B,B
2017,2,23,2301000,2,3,1,252.500939,225.72712,B,C,D,A,A,A,A,A,E,B
2017,3,31,3143302,2,3,1,206.051173,212.383106,A,F,D,B,A,A,A,A,A,A
2017,3,31,3145604,2,2,1,164.211786,223.419885,A,F,C,B,A,B,A,A,B,A
2017,3,35,3503703,2,3,1,246.086529,254.42185,B,F,D,A,A,B,B,A,C,A
2017,1,15,1500107,2,3,1,202.094258,200.759179,B,C,C,A,A,A,A,A,A,A
2017,3,33,3304557,1,3,1,321.759136,312.698545,B,B,C,B,A,A,A,B,E,A
2017,3,31,3148509,2,2,1,158.367813,123.84474,B,D,D,A,A,B,A,D,A,B
2017,3,35,3526001,2,3,1,233.711843,299.132471,B,C,D,C,A,C,B,D,A,A
2017,5,51,5102504,2,2,1,191.12258,218.947996,A,C,D,A,A,B,A,D,A,B
2017,4,41,4115200,2,3,1,199.775654,212.729024,B,F,D,B,A,A,C,B,A,C
2017,3,31,3168705,2,2,1,285.560427,256.956958,B,C,C,C,A,A,A,D,C,B
2017,3,31,3106200,1,3,1,134.929388,216.070938,A,A,E,C,A,A,A,A,A,A
2017,3,35,3522703,2,2,1,241.600166,254.134508,B,A,C,B,A,B,A,D,A,A
2017,3,35,3551009,2,3,1,154.675952,200.343452,A,C,D,A,A,A,B,A,A,B
2017,1,15,1506807,2,3,1,223.575546,252.39117,A,C,D,B,A,A,A,A,A,A
2017,5,52,5206206,2,3,1,243.77558199999999,210.11874,B,C,D,A,A,B,A,E,D,C
2017,4,41,4106902,1,3,1,218.761763,270.576465,A,B,C,C,A,A,A,B,A,B
2017,5,52,5214408,2,3,1,246.29076,205.993104,B,A,C,B,A,A,A,D,A,C
2017,3,31,3148004,2,2,1,159.04772,180.022119,B,A,F,A,A,A,A,B,A,A
2017,1,14,1400209,2,3,2,147.36385,157.00074,A,B,E,A,C,B,A,A,A,A
2017,2,29,2931905,2,3,2,234.639009,282.89329,B,C,C,A,A,A,C,A,D,C
2017,1,11,1100205,1,3,1,148.762285,193.512683,A,C,C,A,A,A,C,B,D,B
2017,3,32,3200201,2,2,1,147.08662,215.538452,B,C,E,B,A,C,A,D,A,B
2017,2,29,2917359,2,3,2,252.647046,219.822543,B,C,D,A,A,A,A,A,A,A
2017,3,35,3550308,1,2,1,215.878122,184.402569,B,F,D,B,A,B,A,B,A,C
2017,3,35,3550308,1,3,1,180.40042,249.452519,A,C,D,B,A,A,A,B,A,A
2017,2,21,2111300,1,3,1,181.125394,193.219751,B,C,D,A, ,A,A,A,E,A
2017,4,41,4109401,2,3,1,178.768665,159.196694,A,F,E,B,A,A,A,B,E,A
2017,3,35,3543402,2,2,1,205.322619,205.728845,B,C,C,A,A,B,A,B,C,A
2017,3,31,3170107,2,2,1,214.931838,221.703208,B,A,D,A, ,A,A, , ,A
2017,3,35,3550308,1,2,1,212.31898,244.013078,B,C,D, ,A,B,A,A,A,B
2017,2,29,2900355,2,3,2,201.460188,226.60368,A,F,C,A,A,A,A,A,A,A
2017,2,25,2513901,2,3,1,170.674844,176.880691,A,A,C,B,A,B,A,B,A,A
2017,3,31,3152006,2,3,1,287.331018,285.675946,B,C,D,B,A,A,A,C,B,A
2017,3,31,3106200,1,2,1,279.976384,270.3923,A,B,C,B,A,A,A, ,A,A
2017,3,33,3300704,2,3,1,238.987694,256.216553,A,C,D,D,A,C,A,D,B,B
2017,2,26,2613602,2,3,1,256.595532,280.486678,A,C,D,B,A,A,A,C,E,A
2017,2,23,2302602,2,3,1,217.828151,186.466505,B,C,D,A,A,A,A,D,E,A
2017,4,42,4217709,2,2,1,215.586237,204.231546,B,B,D,A,A,A,B,B,C,A
2017,2,25,2512762,2,3,1,176.560247,198.707819,A,A,C,B,A,B,C,A,A,B
2017,4,42,4208302,2,3,1,258.839761,246.460323,A,A,D,B,A,B,A,D,B,B
2017,1,12,1200401,1,2,1,145.602791,193.016918,A,C,D,B,A,A,A,D,A,B
2017,2,21,2111300,1,3,1,205.820112,261.361162,A,B,D,B,A,B,A,D,A,C
2017,2,27,2700300,2,3,2,262.964876,302.499033,A,F,D,A,A,A,B,A,B,C
2017,2,23,2304400,1,3,1,193.802376,253.041701,B,C,D,B,A,B,C,E,E,C
2017,1,13,1304104,2,2,1,243.031216,281.582727,A,C,C,A,A,B,A,E,E,A
2017,3,31,3121258,2,3,1,253.687705,207.707993,B,C,C,B,A,A,B, ,E,C
2017,3,35,3550308,1,3,1,240.833432,211.740736,A,C,D,B,A,C,B,B,A,B
2017,2,27,2704302,1,3,1,139.959302,125.51117,B,B,D,A,A,A,C,C,B,C
2017,3,35,3506300,2,3,1,161.558159,202.227247,B,A,D, ,A,A,A,B,A,A
2017,4,41,4106902,1,3,1,232.581107,276.179895,A,A,C,B,A,A,A,D,A,B
2017,3,35,3538600,2,3,2,291.928283,273.937271,A,A,D,C,A,A,B,D,E,B
2017,2,29,2900801,2,3,1,180.66911,227.843986,A,C,D,B,A,A,C,B,B,B
2017,4,43,4305108,2,3,1,284.508089,239.540797,A,C,D,B,A,A,A,B,D,A
2017,3,35,3543907,2,3,1,188.409618,275.69475,A,A,D,C,A,A,B,D,B,B
2017,2,25,2507507,1,3,1,158.228372,199.002539,A,C,C,A,A,A,B,B, ,B
2017,4,42,4209102,2,3,1,268.859701,266.342398,A,A,D,D,A,B,B,C,B,B
2017,4,42,4209102,2,3,2,182.089968,234.147802,B,F,D,A,A,A,A,A,A,B
2017,1,15,1504505,2,3,1,117.379673,170.386785,B,C,D,A,A,A,C,A,C,A
2017,3,35,3530607,2,2,1,198.208413,196.414109,B,C,E,A,A,B,A,A,A,B
2017,1,15,1506708,2,3,2,233.811452,234.047811,B,C,E,A,A,A,A,A,A,C
2017,4,43,4304507,2,3,2,192.149961,223.668997,B,A,D,A,A,A,B,A,A,B
2017,3,35,3550308,1,3,1,241.956785,289.124111,A,D,C,A,A,C,A,B,A,B
2017,4,42,4205407,1,3,1,105.076113,163.119385,B,F,C,C,A,A,B,D,A,A
2017,3,33,3303708,2,3,1,191.989199,221.523514,A,D,E,C,C,A,A,B,E,C
2017,2,29,2933208,2,3,1,202.521562,206.841829,A,C,G,A,A,B,B,C, ,A
2017,3,31,3121506,2,3,1,274.612109,262.102238,A,D,D,A,A,A,A,B,A,B
2017,4,42,4215752,2,3,1,203.903083,268.118153,A,F,D,B,A,A,A,A,A,B
2017,3,35,3550308,1,3,1,206.232982,205.741812,B,C,C,A,A,B,A,B,C,B
2017,4,41,4107504,2,3,1,235.950727,268.389678,A,C,D,B,A,B,C,D,A,B
2017,5,51,5103379,2,3,2,147.786802,262.573522,A,C,C,A,A,A,C,C,A,B
2017,3,35,3557204,2,3,1,198.716153,216.776299,B,C,D,B,A,A,A,A,A,C
2017,3,35,3543006,2,3,1,295.250193,259.78947,B,C,C,A,C,C,B,A,A,A
2017,3,35,3550308,1,3,1,238.189115,216.608734,B,C,D,A,A,A,A,C,A,A
2017,2,29,2919900,2,3,1,243.242609,171.69651,A,D,F,B,A,B,C, ,C,A
2017,3,35,3552502,2,2,1,267.750341,268.929933,B,C,C,A,A,A,A,B,A,A
2017,3,35,3550308,1,2,1,238.549206,258.589909,B,C,D,A,A,B,A,A,A,B
2017,4,43,4305108,2,2,1,192.682989,187.312435,B,A,E,B,A,A,C,B,D,C
2017,1,15,1504752,2,3,2,148.257189,163.583291,B,C,D,A,C,C,A,A,D,A
2017,3,35,3522208,2,3,1,188.826068,196.529918,A,C,E,A,A,A,A,C,A,B
2017,5,50,5007703,2,2,1,262.159466,243.246067,A,A,C,A,A,B,C,D,C,C
2017,3,35,3541000,2,3,1,176.240485,237.030785,B,B,D,B,A,B,A,C, ,B
2017,2,29,2927408,1,3,1,195.694558,224.188125,B,B,D,A,A,C,C,A,A,B
2017,3,33,3304557,1,3,1,238.609588,215.049226,B,F,F,C,A,A,B,C,B,A
2017,3,31,3162559,2,3,1,228.956349,273.369685,A,A,D,A,A,A,B,D,A,B
2017,3,35,3550308,1,3,1,192.592471,185.186458,B,A,C,A,A,A,B,C,A,B
2017,2,26,2604502,2,3,1,180.410557,143.227697,A,A,E,A,A,A,A,A,A,A
2017,4,41,4125506,2,3,1,251.965156,285.02765,A,A,C,E,A,A,C,C,E,C
2017,2,26,2610806,2,3,1,169.924527,177.015559,A,F,D,A,A,A,A,A,B,A
2017,5,51,5100250,2,2,1,264.647262,284.593646,B,A,D,A,A,A,A,C,E,B
2017,3,35,3553807,2,3,1,243.088623,253.576367,A,F,E,A,B,B,B,E,E,C
2017,4,43,4310108,2,2,1,231.789525,260.386735,B,A,C,A,A,A,A,A,D,A
2017,3,35,3524402,2,3,1,154.719475,154.082769,A,D,E,B,A,B,A,E,D,A
2017,2,21,2105005,2,3,1,248.114681,238.445643,B,C,C,B,A,A,C,B,E,C
2017,3,35,3523602,2,3,1,213.085494,206.663253,A,C,D,B,A,C,B,B, ,A
2017,2,29,2908200,2,3,1,274.873747,176.112507,A,C,D,A,A,A,C,D,D,B
2017,3,33,3303807,2,3,1,170.993283,196.951402,A,B,D,C,A,B,B,D,B,B
2017,3,35,3502804,2,3,1,236.026701,235.869621,A,C,D,A,A,B,B,B,A,B
2017,2,27,2708402,2,3,2,180.29982,165.651531,A,D,C,A,A,A,B,A,B,A
2017,4,41,4108304,2,3,1,286.855672,285.541469,A,C,D,B,A,A,B,B,A,B
2017,2,26,2601805,2,3,2,213.972277,224.895666,B,A,C,A,A,B,A,A,B,B
2017,2,27,2708006,2,3,2,169.475847,145.505533,B,A,D,A,A,A,A,D,B,B
2017,4,42,4208450,2,3,1,219.044007,276.407377,B,A,D,C,A,A,A,C,C,A
2017,3,31,3151800,2,3,1,190.093877,241.363446,A,C,E,A,A,A,B,A,A,B
2017,3,35,3550308,1,2,1,162.040557,250.905999,B,C,D,B,A,B,A,B,B,B
2017,4,43,4315701,2,2,1,286.41173,290.42657,B,A,C,B,A,B,A,D,A,C
2017,3,35,3517406,2,3,1,169.414969,195.821483,A,F,D,A,A,A,B,A,B,B
2017,1,13,1302603,1,2,1,194.149299,232.344828,A,C,C,A,A,B,A,D,A,C
2017,2,27,2704302,1,3,1,220.857515,155.796093,B,C,G,B,A,C,B,A,B,A
2017,4,41,4125506,2,3,1,194.628501,227.962981,B, ,D,B,A,A,A,B,A,B
2017,5,52,5208400,2,3,1,198.647838,244.569318,A,C,D,B,A,A,C,D,A,C
2017,2,27,2702355,2,3,2,200.669433,309.611052,A,A,D,D,A,A,A,B,E,B
2017,4,41,4115457,2,3,1,233.323214,222.464126,A,C,C,B,A,B,A,A,A,C
2017,3,32,3204906,2,3,1,286.410022,226.088744,A,C,E,D,A,A,C,C, ,C
2017,3,35,3518602,2,3,1,269.542583,233.058126,B,C,D,B,A,A,B,C,A,C
2017,2,23,2303709,2,3,1,133.792702,158.903538,A, ,C,A,A,A,C,A,A,C
2017,4,42,4216107,2,3,1,179.084129,169.521125,B,C,D,A,A,C,B,B,B,A
2017,3,35,3541000,2,3,1,231.309828,241.189621,B,A,C,B,A,A,B,A,A,B
2017,5,53,5300108,1,2,1,251.021847,243.778721,B,A,D,A, ,A,A,D,A,C
2017,1,15,1501808,2,3,1,110.1609,178.224287,A,A,G,B,A,A,C,B,C,C
2017,3,35,3552502,2,2,1,191.903473,169.925394,B,C,D,B,A,B,A,C,A,B
2017,1,15,1503093,2,3,1,123.50578,176.801491,B,A,F,A,A,A,B,A,A,A
2017,1,16,1600600,2,3,1,169.058074,203.44229,A,B,D,A,A,A,A,D,A,B
2017,4,42,4202404,2,2,1,131.288819,139.26644,B,B,D,A,A,B,B,A,C,C
2017,3,31,3144359,2,3,1,239.400674,231.578097,B,E,C,B,A,A,A,B,A,B
2017,4,43,4318705,2,3,1,207.834876,228.249541,A,A,C,A,B,A,A,B,C,B
2017,4,43,4323002,2,3,2,210.967099,193.07281,A,A,C,A,A,A,A,A,D,B
2017,3,32,3203353,2,3,1,234.724294,262.827665,B,C,C,A,C,A,B,A,B,B
2017,3,35,3522109,2,3,1,225.543426,282.007453,A,F,C,D,A,A,A,C,E,B
2017,3,35,3543303,2,2,1,190.753124,181.494547,B,F,D,B,A,C,A,D,A,C
2017,1,15,1501402,1,2,1,176.568456,193.110202,A,C,D,A,A,A,A,A,A,A
2017,4,43,4301057,2,3,1,239.519014,229.806086,B,A,D,B,A,A,A,A,A,C
2017,4,43,4309308,2,3,1,172.523557,140.784196,A,F,C,A,A,A,A,D,C,A
2017,2,21,2112209,2,3,1,173.916868,239.906836,A,B,E,A,A,A,C,A,B,C
2017,2,23,2313104,2,3,2,174.710653,184.655481,A, ,C, ,A,B,A,D,A,A
2017,3,35,3509908,2,3,1,246.366182,265.888664,B,C,C,A,A,B,B,A,A,B
2017,5,53,5300108,1,2,1,156.931694,181.441617,A,F,E,B,A,B,A,B,D,A
2017,2,23,2308708,2,3,2,184.288304,208.311853,B,C,E,A, ,C,C,D,E,B
2017,3,33,3304557,1,3,1,184.97372,175.745015,B,C,D,A,A,A,A,A,B,A
2017,4,43,4310207,2,3,1,327.98733,273.465931,B,C,D,A,A,A,A,B,A,B
